Image type	Feature Class	Feature Name	ROI_segment_Mass
wavelet-HLL	glcm	JointAverage	13.160093417732039
wavelet-HLL	glcm	JointEnergy	0.03653857682194487
wavelet-HLL	glcm	JointEntropy	5.77080239347947
wavelet-HLL	glcm	MCC	0.4792832415093221
wavelet-HLL	glcm	MaximumProbability	0.08777596947790539
wavelet-HLL	glcm	SumAverage	26.320186835464085
wavelet-HLL	glcm	SumEntropy	3.5973732791648234
wavelet-HLL	glcm	SumSquares	4.5434597871645925
wavelet-HLL	gldm	DependenceEntropy	6.5038494819934165
wavelet-HLL	gldm	DependenceNonUniformity	887.0497893527385
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.08493391318965324
wavelet-HLL	gldm	DependenceVariance	15.89233846403888
wavelet-HLL	gldm	GrayLevelNonUniformity	1622.0358100344695
wavelet-HLL	gldm	GrayLevelVariance	4.9799065498015995
wavelet-HLL	gldm	HighGrayLevelEmphasis	176.72941401761778
wavelet-HLL	gldm	LargeDependenceEmphasis	51.96821141325163
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	9482.531405591728
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.29620412472459207
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.006799252006717172
wavelet-HLL	gldm	SmallDependenceEmphasis	0.13890995094996927
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	23.230224093833925
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0013000103265290303
wavelet-HLL	glrlm	GrayLevelNonUniformity	1165.0298373641663
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.1379930439434397
wavelet-HLL	glrlm	GrayLevelVariance	5.65113475259842
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	175.58569290522388
wavelet-HLL	glrlm	LongRunEmphasis	1.9923764431912654
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	355.99531481848067
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.01281102553736242
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.007024005698762779
wavelet-HLL	glrlm	RunEntropy	4.028688554282647
wavelet-HLL	glrlm	RunLengthNonUniformity	5978.390889575464
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7010631807289224
wavelet-HLL	glrlm	RunPercentage	0.807449253159709
wavelet-HLL	glrlm	RunVariance	0.4113382996079942
wavelet-HLL	glrlm	ShortRunEmphasis	0.8598655994960621
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	150.26194226232337
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.006185124328479173
wavelet-HLL	glszm	GrayLevelNonUniformity	130.5089058524173
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.08302093247609243
wavelet-HLL	glszm	GrayLevelVariance	11.695920255229883
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	166.28053435114504
wavelet-HLL	glszm	LargeAreaEmphasis	5605.335877862595
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	1028396.2569974555
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	30.79170102417932
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.009603994738196061
wavelet-HLL	glszm	SizeZoneNonUniformity	462.25063613231555
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.2940525675141956
wavelet-HLL	glszm	SmallAreaEmphasis	0.558132126667451
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	91.24854589578027
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.005978750217536223
wavelet-HLL	glszm	ZoneEntropy	6.236843440192337
wavelet-HLL	glszm	ZonePercentage	0.15051704327843737
wavelet-HLL	glszm	ZoneVariance	5561.19625248464
wavelet-HLL	ngtdm	Busyness	3.5554384631582896
wavelet-HLL	ngtdm	Coarseness	0.0007137768984132374
wavelet-HLL	ngtdm	Complexity	270.296828236658
wavelet-HLL	ngtdm	Contrast	0.032430448129134246
wavelet-HLL	ngtdm	Strength	0.13549836408791682
wavelet-HLH	firstorder	10Percentile	-9.772237106625095
wavelet-HLH	firstorder	90Percentile	11.775915272834208
wavelet-HLH	firstorder	Energy	905839.907958688
wavelet-HLH	firstorder	Entropy	1.1470216655169072
wavelet-HLH	firstorder	InterquartileRange	9.929868956571154
wavelet-HLH	firstorder	Kurtosis	4.949102132651743
wavelet-HLH	firstorder	Maximum	49.91250186243416
wavelet-HLH	firstorder	MeanAbsoluteDeviation	6.810357859372858
wavelet-HLH	firstorder	Mean	0.5542191866681645
wavelet-HLH	firstorder	Median	0.19835626067591786
wavelet-HLH	firstorder	Minimum	-44.488600575720795
wavelet-HLH	firstorder	Range	94.40110243815496
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	4.242048831682822
wavelet-HLH	firstorder	RootMeanSquared	9.313057696453772
wavelet-HLH	firstorder	Skewness	0.23226345262938342
wavelet-HLH	firstorder	TotalEnergy	905839.907958688
wavelet-HLH	firstorder	Uniformity	0.4794028695436228
wavelet-HLH	firstorder	Variance	86.42588475060572
wavelet-HLH	glcm	Autocorrelation	6.332474506864617
wavelet-HLH	glcm	ClusterProminence	0.8855305181567545
wavelet-HLH	glcm	ClusterShade	0.019057065820111647
wavelet-HLH	glcm	ClusterTendency	0.5993503796807521
wavelet-HLH	glcm	Contrast	0.5368131355439695
wavelet-HLH	glcm	Correlation	0.05285716126226399
wavelet-HLH	glcm	DifferenceAverage	0.5053369560327744
wavelet-HLH	glcm	DifferenceEntropy	1.0760651074041
wavelet-HLH	glcm	DifferenceVariance	0.2733247672711532
wavelet-HLH	glcm	Id	0.7524444467748127
wavelet-HLH	glcm	Idm	0.7504791399347324
wavelet-HLH	glcm	Idmn	0.9690120430858511
wavelet-HLH	glcm	Idn	0.8999666027625993
wavelet-HLH	glcm	Imc1	-0.029163531786263634
wavelet-HLH	glcm	Imc2	0.19577853521852878
wavelet-HLH	glcm	InverseVariance	0.4790524029408415
wavelet-HLH	glcm	JointAverage	2.513330672524184
wavelet-HLH	glcm	JointEnergy	0.24169783893715693
wavelet-HLH	glcm	JointEntropy	2.214388412026829
wavelet-HLH	glcm	MCC	0.16412096569702742
wavelet-HLH	glcm	MaximumProbability	0.27600990240768064
wavelet-HLH	glcm	SumAverage	5.0266613450483675
wavelet-HLH	glcm	SumEntropy	1.6294150381222343
wavelet-HLH	glcm	SumSquares	0.2840408788061804
wavelet-HLH	gldm	DependenceEntropy	5.15459986670813
wavelet-HLH	gldm	DependenceNonUniformity	693.9360398314822
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.0664435120482078
wavelet-HLH	gldm	DependenceVariance	18.37046704269903
wavelet-HLH	gldm	GrayLevelNonUniformity	5006.883569513597
wavelet-HLH	gldm	GrayLevelVariance	0.29217448466927115
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.634431252393719
wavelet-HLH	gldm	LargeDependenceEmphasis	155.2497127537342
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	1017.6043661432401
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	27.838681300268096
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.18396062066470914
wavelet-HLH	gldm	SmallDependenceEmphasis	0.02484014602621862
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.18965350890988816
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0068643353641384105
wavelet-HLH	glrlm	GrayLevelNonUniformity	2870.985626343494
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.4667276232089051
wavelet-HLH	glrlm	GrayLevelVariance	0.31886328606563796
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.678651071245787
wavelet-HLH	glrlm	LongRunEmphasis	4.504547364238518
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	29.65183840809664
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.8170251622391549
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.18734048484374868
wavelet-HLH	glrlm	RunEntropy	2.847953864230227
wavelet-HLH	glrlm	RunLengthNonUniformity	2706.9847328745286
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.4273605713136428
wavelet-HLH	glrlm	RunPercentage	0.5884792151548184
wavelet-HLH	glrlm	RunVariance	1.3430738581696704
wavelet-HLH	glrlm	ShortRunEmphasis	0.6580572311966897
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	4.422990415625619
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.12600633418437446
wavelet-HLH	glszm	GrayLevelNonUniformity	50.73626373626374
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.278770679869581
wavelet-HLH	glszm	GrayLevelVariance	1.5048001449100352
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	8.664835164835164
wavelet-HLH	glszm	LargeAreaEmphasis	268604.65934065933
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	1774610.6813186812
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	47702.664110195365
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.3486721611721612
wavelet-HLH	glszm	SizeZoneNonUniformity	56.24175824175824
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.3090206496799903
wavelet-HLH	glszm	SmallAreaEmphasis	0.5665806207681473
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	5.109773013432005
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.21318807781164714
wavelet-HLH	glszm	ZoneEntropy	4.050383489067162
wavelet-HLH	glszm	ZonePercentage	0.01742627345844504
wavelet-HLH	glszm	ZoneVariance	265311.6652578192
wavelet-HLH	ngtdm	Busyness	218.5176916189346
wavelet-HLH	ngtdm	Coarseness	0.0004257657241673228
wavelet-HLH	ngtdm	Complexity	3.2507896190558134
wavelet-HLH	ngtdm	Contrast	0.023768237674883817
wavelet-HLH	ngtdm	Strength	0.002420727231999062
wavelet-HHL	firstorder	10Percentile	-27.323529682662844
wavelet-HHL	firstorder	90Percentile	32.170234009149084
wavelet-HHL	firstorder	Energy	7030177.196464229
wavelet-HHL	firstorder	Entropy	2.1048698821952865
wavelet-HHL	firstorder	InterquartileRange	27.857422278727377
wavelet-HHL	firstorder	Kurtosis	4.958093828390022
wavelet-HHL	firstorder	Maximum	139.29397199240034
wavelet-HHL	firstorder	MeanAbsoluteDeviation	18.96447147172471
wavelet-HHL	firstorder	Mean	1.7398873534374601
wavelet-HHL	firstorder	Median	0.863978681747723
wavelet-HHL	firstorder	Minimum	-118.40726327553465
wavelet-HHL	firstorder	Range	257.701235267935
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	11.830402039470338
wavelet-HHL	firstorder	RootMeanSquared	25.94476278292295
wavelet-HHL	firstorder	Skewness	0.3084865371144184
wavelet-HHL	firstorder	TotalEnergy	7030177.196464229
wavelet-HHL	firstorder	Uniformity	0.29372648728144085
wavelet-HHL	firstorder	Variance	670.1035078594923
wavelet-HHL	glcm	Autocorrelation	30.71062770857763
wavelet-HHL	glcm	ClusterProminence	28.488803982073776
wavelet-HHL	glcm	ClusterShade	1.0031373689393166
wavelet-HHL	glcm	ClusterTendency	2.2522173287550378
wavelet-HHL	glcm	Contrast	2.1953015985952056
wavelet-HHL	glcm	Correlation	0.00740368750656325
wavelet-HHL	glcm	DifferenceAverage	1.0274221054239165
wavelet-HHL	glcm	DifferenceEntropy	1.833893146603997
wavelet-HHL	glcm	DifferenceVariance	1.0873317722927085
wavelet-HHL	glcm	Id	0.6207961642061292
wavelet-HHL	glcm	Idm	0.5897895127341717
wavelet-HHL	glcm	Idmn	0.9833671835006434
wavelet-HHL	glcm	Idn	0.9210251402526685
wavelet-HHL	glcm	Imc1	-0.06244929902709335
wavelet-HHL	glcm	Imc2	0.4089008972876353
wavelet-HHL	glcm	InverseVariance	0.4814586936860913
wavelet-HHL	glcm	JointAverage	5.540411987238482
wavelet-HHL	glcm	JointEnergy	0.10349467858215332
wavelet-HHL	glcm	JointEntropy	4.012027960183111
wavelet-HHL	glcm	MCC	0.35600940672100445
wavelet-HHL	glcm	MaximumProbability	0.16987336612122775
wavelet-HHL	glcm	SumAverage	11.080823974476967
wavelet-HHL	glcm	SumEntropy	2.538866120769789
wavelet-HHL	glcm	SumSquares	1.111879731837561
wavelet-HHL	gldm	DependenceEntropy	5.701476299615955
wavelet-HHL	gldm	DependenceNonUniformity	688.3360781309843
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.06590732268584683
wavelet-HHL	gldm	DependenceVariance	18.01866660672132
wavelet-HHL	gldm	GrayLevelNonUniformity	3067.6794331673686
wavelet-HHL	gldm	GrayLevelVariance	1.16170153202409
wavelet-HHL	gldm	HighGrayLevelEmphasis	32.17905017234776
wavelet-HHL	gldm	LargeDependenceEmphasis	82.70375335120643
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	2543.76618153964
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.843887419241
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.037496501036505314
wavelet-HHL	gldm	SmallDependenceEmphasis	0.07285106239911843
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	2.6013102893717432
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.003690269010653169
wavelet-HHL	glrlm	GrayLevelNonUniformity	1983.1224256264318
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.26008412204883624
wavelet-HHL	glrlm	GrayLevelVariance	1.3970593308918657
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	32.614204818848066
wavelet-HHL	glrlm	LongRunEmphasis	2.7321033766196887
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	86.28478768653112
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.09874645083250377
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.038500415752050134
wavelet-HHL	glrlm	RunEntropy	3.3430028312134215
wavelet-HHL	glrlm	RunLengthNonUniformity	4587.359019023573
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5915486686140577
wavelet-HHL	glrlm	RunPercentage	0.7291267713519726
wavelet-HHL	glrlm	RunVariance	0.7088214381419193
wavelet-HHL	glrlm	ShortRunEmphasis	0.7917996780555043
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	26.114837610062388
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.031162940113921882
wavelet-HHL	glszm	GrayLevelNonUniformity	126.15945945945946
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.17048575602629656
wavelet-HHL	glszm	GrayLevelVariance	4.294886778670562
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	37.435135135135134
wavelet-HHL	glszm	LargeAreaEmphasis	35910.7
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	1107320.0054054053
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	1205.268815632829
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.05509119045360928
wavelet-HHL	glszm	SizeZoneNonUniformity	186.2783783783784
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.25172753834915995
wavelet-HHL	glszm	SmallAreaEmphasis	0.4979338572574005
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	18.585759059878484
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.03028401016374314
wavelet-HHL	glszm	ZoneEntropy	5.383731403427324
wavelet-HHL	glszm	ZonePercentage	0.07085407889697434
wavelet-HHL	glszm	ZoneVariance	35711.50873630388
wavelet-HHL	ngtdm	Busyness	20.694721029314668
wavelet-HHL	ngtdm	Coarseness	0.0005624289706358364
wavelet-HHL	ngtdm	Complexity	44.39589312986946
wavelet-HHL	ngtdm	Contrast	0.017652958291582418
wavelet-HHL	ngtdm	Strength	0.02859949273202227
wavelet-HHH	firstorder	10Percentile	-6.381650994413359
wavelet-HHH	firstorder	90Percentile	6.061636504879476
wavelet-HHH	firstorder	Energy	274890.3800809767
wavelet-HHH	firstorder	Entropy	0.9998306957846083
wavelet-HHH	firstorder	InterquartileRange	5.9387976069067
wavelet-HHH	firstorder	Kurtosis	4.2095405449730166
wavelet-HHH	firstorder	Maximum	24.378154452623342
wavelet-HHH	firstorder	MeanAbsoluteDeviation	3.861249813558462
wavelet-HHH	firstorder	Mean	-0.15263478125872335
wavelet-HHH	firstorder	Median	-0.07133893637777372
wavelet-HHH	firstorder	Minimum	-24.684783605955957
wavelet-HHH	firstorder	Range	49.0629380585793
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	2.4975628797974183
wavelet-HHH	firstorder	RootMeanSquared	5.130342262208347
wavelet-HHH	firstorder	Skewness	-0.05093173897236411
wavelet-HHH	firstorder	TotalEnergy	274890.3800809767
wavelet-HHH	firstorder	Uniformity	0.5001173481489283
wavelet-HHH	firstorder	Variance	26.297114350951162
wavelet-HHH	glcm	Autocorrelation	2.2360171924356553
wavelet-HHH	glcm	ClusterProminence	0.49190582666449956
wavelet-HHH	glcm	ClusterShade	0.003437189012739338
wavelet-HHH	glcm	ClusterTendency	0.4918993613952285
wavelet-HHH	glcm	Contrast	0.5080432024565202
wavelet-HHH	glcm	Correlation	-0.016141685382172127
wavelet-HHH	glcm	DifferenceAverage	0.5080432024565202
wavelet-HHH	glcm	DifferenceEntropy	0.9855268911255924
wavelet-HHH	glcm	DifferenceVariance	0.2450227674149192
wavelet-HHH	glcm	Id	0.7459783987717397
wavelet-HHH	glcm	Idm	0.7459783987717397
wavelet-HHH	glcm	Idmn	0.898391359508696
wavelet-HHH	glcm	Idn	0.8306522658478266
wavelet-HHH	glcm	Imc1	-0.014472979882798644
wavelet-HHH	glcm	Imc2	0.14078989113330737
wavelet-HHH	glcm	InverseVariance	0.5080432024565202
wavelet-HHH	glcm	JointAverage	1.496679597887972
wavelet-HHH	glcm	JointEnergy	0.2550059506592064
wavelet-HHH	glcm	JointEntropy	1.9854450147919647
wavelet-HHH	glcm	MCC	0.1183335926108773
wavelet-HHH	glcm	MaximumProbability	0.2808513991902911
wavelet-HHH	glcm	SumAverage	2.993359195775944
wavelet-HHH	glcm	SumEntropy	1.4774018123354447
wavelet-HHH	glcm	SumSquares	0.24998564096293724
wavelet-HHH	gldm	DependenceEntropy	4.743150329115224
wavelet-HHH	gldm	DependenceNonUniformity	901.520873228648
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.08631950145812409
wavelet-HHH	gldm	DependenceVariance	11.871079269994768
wavelet-HHH	gldm	GrayLevelNonUniformity	5223.225584067407
wavelet-HHH	gldm	GrayLevelVariance	0.24994132592553586
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4770202987361163
wavelet-HHH	gldm	LargeDependenceEmphasis	138.9360398314822
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	345.0478743776331
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	87.40808119494447
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6307449253159709
wavelet-HHH	gldm	SmallDependenceEmphasis	0.01571915780629282
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.03978071121778825
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.009703769453418967
wavelet-HHH	glrlm	GrayLevelNonUniformity	3159.7637831731545
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5001435891990383
wavelet-HHH	glrlm	GrayLevelVariance	0.24992820540048083
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.475652748732903
wavelet-HHH	glrlm	LongRunEmphasis	3.957949845068689
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	9.810235251955085
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	2.4948784933470898
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6310868128167743
wavelet-HHH	glrlm	RunEntropy	2.5759654680465838
wavelet-HHH	glrlm	RunLengthNonUniformity	2839.5225471658046
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.44236159925076657
wavelet-HHH	glrlm	RunPercentage	0.6049111746162684
wavelet-HHH	glrlm	RunVariance	1.0962010917850131
wavelet-HHH	glrlm	ShortRunEmphasis	0.6708808030730403
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.6612989753473155
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4232762600044717
wavelet-HHH	glszm	GrayLevelNonUniformity	28.571428571428573
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5102040816326531
wavelet-HHH	glszm	GrayLevelVariance	0.24489795918367346
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.7142857142857144
wavelet-HHH	glszm	LargeAreaEmphasis	920214.6428571428
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	2253758.785714286
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	586828.6071428572
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.5714285714285714
wavelet-HHH	glszm	SizeZoneNonUniformity	9.392857142857142
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.1677295918367347
wavelet-HHH	glszm	SmallAreaEmphasis	0.3848865416309203
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	1.0764721451504073
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.21199014075104844
wavelet-HHH	glszm	ZoneEntropy	3.928515506633661
wavelet-HHH	glszm	ZonePercentage	0.005361930294906166
wavelet-HHH	glszm	ZoneVariance	885432.392857143
wavelet-HHH	ngtdm	Busyness	2776.5820899693063
wavelet-HHH	ngtdm	Coarseness	0.00037750492885271265
wavelet-HHH	ngtdm	Complexity	0.5072715503724662
wavelet-HHH	ngtdm	Contrast	0.12678510271615395
wavelet-HHH	ngtdm	Strength	0.00037751392449516673
wavelet-LLL	firstorder	10Percentile	235.23471539946343
wavelet-LLL	firstorder	90Percentile	723.0527900443399
wavelet-LLL	firstorder	Energy	3075243412.588408
wavelet-LLL	firstorder	Entropy	4.881641289702326
wavelet-LLL	firstorder	InterquartileRange	252.55915554199902
wavelet-LLL	firstorder	Kurtosis	3.0270304929460865
wavelet-LLL	firstorder	Maximum	1252.7336009489757
wavelet-LLL	firstorder	MeanAbsoluteDeviation	151.0359852067916
wavelet-LLL	firstorder	Mean	508.605193064565
wavelet-LLL	firstorder	Median	537.2682214146607
wavelet-LLL	firstorder	Minimum	29.455901030282643
wavelet-LLL	firstorder	Range	1223.277699918693
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	106.73351914042784
wavelet-LLL	firstorder	RootMeanSquared	542.6331439341541
wavelet-LLL	firstorder	Skewness	0.009264995998894182
wavelet-LLL	firstorder	TotalEnergy	3075243412.588408
wavelet-LLL	firstorder	Uniformity	0.04072336479388311
wavelet-LLL	firstorder	Variance	35771.486483621025
wavelet-LLL	glcm	Autocorrelation	476.97434670464924
wavelet-LLL	glcm	ClusterProminence	120048.38398179048
wavelet-LLL	glcm	ClusterShade	-5.857946235953388
wavelet-LLL	glcm	ClusterTendency	189.23755444825144
wavelet-LLL	glcm	Contrast	20.229566880580645
wavelet-LLL	glcm	Correlation	0.8043406873346293
wavelet-LLL	glcm	DifferenceAverage	3.156537650075083
wavelet-LLL	glcm	DifferenceEntropy	3.2006501525622904
wavelet-LLL	glcm	DifferenceVariance	9.770886487308635
wavelet-LLL	glcm	Id	0.39203395993317997
wavelet-LLL	glcm	Idm	0.3129454254120623
wavelet-LLL	glcm	Idmn	0.9922592034741431
wavelet-LLL	glcm	Idn	0.943713280696123
wavelet-LLL	glcm	Imc1	-0.19952109322168424
wavelet-LLL	glcm	Imc2	0.9100376618024271
wavelet-LLL	glcm	InverseVariance	0.30826744710175485
wavelet-LLL	glcm	JointAverage	20.848166372653086
wavelet-LLL	glcm	JointEnergy	0.004419178958217215
wavelet-LLL	glcm	JointEntropy	8.67097791828935
wavelet-LLL	glcm	MCC	0.8195892085519568
wavelet-LLL	glcm	MaximumProbability	0.01589717580381131
wavelet-LLL	glcm	SumAverage	41.696332745306215
wavelet-LLL	glcm	SumEntropy	5.737604514304427
wavelet-LLL	glcm	SumSquares	52.366780332208016
wavelet-LLL	gldm	DependenceEntropy	7.799370917947519
wavelet-LLL	gldm	DependenceNonUniformity	1492.6909230180008
wavelet-LLL	gldm	DependenceNonUniformityNormalized	0.1429232978761012
wavelet-LLL	gldm	DependenceVariance	7.071497220095695
wavelet-LLL	gldm	GrayLevelNonUniformity	425.3148219073152
wavelet-LLL	gldm	GrayLevelVariance	57.32583114393469
wavelet-LLL	gldm	HighGrayLevelEmphasis	451.0997702029874
wavelet-LLL	gldm	LargeDependenceEmphasis	21.854653389505938
wavelet-LLL	gldm	LargeDependenceHighGrayLevelEmphasis	10053.46418996553
wavelet-LLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.09199325960596134
wavelet-LLL	gldm	LowGrayLevelEmphasis	0.006274236503587272
wavelet-LLL	gldm	SmallDependenceEmphasis	0.2463290253083726
wavelet-LLL	gldm	SmallDependenceHighGrayLevelEmphasis	105.81459351476303
wavelet-LLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0020046586189468685
wavelet-LLL	glrlm	GrayLevelNonUniformity	363.4480235292513
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.03907228127307424
wavelet-LLL	glrlm	GrayLevelVariance	59.33608237789515
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	450.06186356502474
wavelet-LLL	glrlm	LongRunEmphasis	1.4341113267912975
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	648.6737487441661
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.0085168709615277
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.0064638670104803985
wavelet-LLL	glrlm	RunEntropy	5.44501184797363
wavelet-LLL	glrlm	RunLengthNonUniformity	7606.331055972241
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.816485232253754
wavelet-LLL	glrlm	RunPercentage	0.8905812685973544
wavelet-LLL	glrlm	RunVariance	0.16895304428765254
wavelet-LLL	glrlm	ShortRunEmphasis	0.9217029797939875
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	413.9149181119476
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.006088978124000101
wavelet-LLL	glszm	GrayLevelNonUniformity	94.9300651354131
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.032543731619956495
wavelet-LLL	glszm	GrayLevelVariance	75.61550326958078
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	431.43640726774083
wavelet-LLL	glszm	LargeAreaEmphasis	378.24820020569075
wavelet-LLL	glszm	LargeAreaHighGrayLevelEmphasis	194360.39218375043
wavelet-LLL	glszm	LargeAreaLowGrayLevelEmphasis	0.8815408144049384
wavelet-LLL	glszm	LowGrayLevelZoneEmphasis	0.008452306494461853
wavelet-LLL	glszm	SizeZoneNonUniformity	1035.8069934864586
wavelet-LLL	glszm	SizeZoneNonUniformityNormalized	0.3550932442531569
wavelet-LLL	glszm	SmallAreaEmphasis	0.6164639781017102
wavelet-LLL	glszm	SmallAreaHighGrayLevelEmphasis	258.7572198209354
wavelet-LLL	glszm	SmallAreaLowGrayLevelEmphasis	0.005413960927543939
wavelet-LLL	glszm	ZoneEntropy	7.161098376113014
wavelet-LLL	glszm	ZonePercentage	0.27929911911145155
wavelet-LLL	glszm	ZoneVariance	365.4290018356098
wavelet-LLL	ngtdm	Busyness	0.5238054748029266
wavelet-LLL	ngtdm	Coarseness	0.0016325308120685232
wavelet-LLL	ngtdm	Complexity	1917.3106688032778
