Image type	Feature Class	Feature Name	ROI_segment_Mass
wavelet-HLL	glcm	JointAverage	20.2487978071227
wavelet-HLL	glcm	JointEnergy	0.019651877455859064
wavelet-HLL	glcm	JointEntropy	6.7810475687868355
wavelet-HLL	glcm	MCC	0.5246573472150119
wavelet-HLL	glcm	MaximumProbability	0.05214763625865318
wavelet-HLL	glcm	SumAverage	40.497595614245405
wavelet-HLL	glcm	SumEntropy	4.106169149669954
wavelet-HLL	glcm	SumSquares	9.878654571487353
wavelet-HLL	gldm	DependenceEntropy	6.807955634610157
wavelet-HLL	gldm	DependenceNonUniformity	1621.0915945611866
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.10019107506558632
wavelet-HLL	gldm	DependenceVariance	11.650150974589026
wavelet-HLL	gldm	GrayLevelNonUniformity	1831.8862793572312
wavelet-HLL	gldm	GrayLevelVariance	11.039606844965705
wavelet-HLL	gldm	HighGrayLevelEmphasis	422.6605067985167
wavelet-HLL	gldm	LargeDependenceEmphasis	38.06390605686032
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	16015.560135970334
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.09372588293890766
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.0028902740056735198
wavelet-HLL	gldm	SmallDependenceEmphasis	0.1721857956889623
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	73.9585298392577
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0006699282699999522
wavelet-HLL	glrlm	GrayLevelNonUniformity	1393.6904545327377
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.10233607349913768
wavelet-HLL	glrlm	GrayLevelVariance	12.362521452536699
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	423.03834802010937
wavelet-HLL	glrlm	LongRunEmphasis	1.7544851922697378
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	740.6428117751524
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.004849253624284127
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.0029631880514989226
wavelet-HLL	glrlm	RunEntropy	4.431282777197712
wavelet-HLL	glrlm	RunLengthNonUniformity	10232.397672237874
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7461023058607377
wavelet-HLL	glrlm	RunPercentage	0.8407911001236095
wavelet-HLL	glrlm	RunVariance	0.3092385866614856
wavelet-HLL	glrlm	ShortRunEmphasis	0.88491189464037
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	374.6223140289458
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.002670282109986129
wavelet-HLL	glszm	GrayLevelNonUniformity	167.71879194630873
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.056281473807486146
wavelet-HLL	glszm	GrayLevelVariance	28.008866267285256
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	432.7476510067114
wavelet-HLL	glszm	LargeAreaEmphasis	5993.555033557047
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	2499314.470134228
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	14.462085435655194
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.003984297991314907
wavelet-HLL	glszm	SizeZoneNonUniformity	1027.2926174496645
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.34472906625827665
wavelet-HLL	glszm	SmallAreaEmphasis	0.6069280456331461
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	262.91858141071003
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.002654361367175222
wavelet-HLL	glszm	ZoneEntropy	6.551412370016836
wavelet-HLL	glszm	ZonePercentage	0.1841779975278121
wavelet-HLL	glszm	ZoneVariance	5964.075235349758
wavelet-HLL	ngtdm	Busyness	1.9659776014470352
wavelet-HLL	ngtdm	Coarseness	0.00046160487281860136
wavelet-HLL	ngtdm	Complexity	1169.3021237150645
wavelet-HLL	ngtdm	Contrast	0.03616390966754403
wavelet-HLL	ngtdm	Strength	0.2633917686761
wavelet-HLH	firstorder	10Percentile	-14.710055840637631
wavelet-HLH	firstorder	90Percentile	14.554979825385564
wavelet-HLH	firstorder	Energy	2687990.1232345095
wavelet-HLH	firstorder	Entropy	1.3602123171303624
wavelet-HLH	firstorder	InterquartileRange	13.578639880734617
wavelet-HLH	firstorder	Kurtosis	5.741996985285758
wavelet-HLH	firstorder	Maximum	85.53260202484695
wavelet-HLH	firstorder	MeanAbsoluteDeviation	9.320245746585886
wavelet-HLH	firstorder	Mean	-0.03545706061232329
wavelet-HLH	firstorder	Median	-0.08984331123505068
wavelet-HLH	firstorder	Minimum	-71.24701009398211
wavelet-HLH	firstorder	Range	156.77961211882905
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	5.7610826484018265
wavelet-HLH	firstorder	RootMeanSquared	12.889158837079817
wavelet-HLH	firstorder	Skewness	0.04976968200393099
wavelet-HLH	firstorder	TotalEnergy	2687990.1232345095
wavelet-HLH	firstorder	Uniformity	0.4413483584702994
wavelet-HLH	firstorder	Variance	166.1291583243255
wavelet-HLH	glcm	Autocorrelation	12.250822825796563
wavelet-HLH	glcm	ClusterProminence	2.3930604553030426
wavelet-HLH	glcm	ClusterShade	0.026594174195380335
wavelet-HLH	glcm	ClusterTendency	0.7764428208335319
wavelet-HLH	glcm	Contrast	0.7311126835386961
wavelet-HLH	glcm	Correlation	0.02809152758767747
wavelet-HLH	glcm	DifferenceAverage	0.5875419997798406
wavelet-HLH	glcm	DifferenceEntropy	1.255156241983671
wavelet-HLH	glcm	DifferenceVariance	0.37622961566534036
wavelet-HLH	glcm	Id	0.7271174959425302
wavelet-HLH	glcm	Idm	0.7203196734410047
wavelet-HLH	glcm	Idmn	0.9858619833554679
wavelet-HLH	glcm	Idn	0.9284424288691391
wavelet-HLH	glcm	Imc1	-0.036529780826641864
wavelet-HLH	glcm	Imc2	0.2656374930460689
wavelet-HLH	glcm	InverseVariance	0.4887682563821828
wavelet-HLH	glcm	JointAverage	3.4984945134506154
wavelet-HLH	glcm	JointEnergy	0.20983859860279816
wavelet-HLH	glcm	JointEntropy	2.6103226522153857
wavelet-HLH	glcm	MCC	0.23431692319057518
wavelet-HLH	glcm	MaximumProbability	0.2527313715384175
wavelet-HLH	glcm	SumAverage	6.996989026901231
wavelet-HLH	glcm	SumEntropy	1.8212379474888962
wavelet-HLH	glcm	SumSquares	0.376888876093057
wavelet-HLH	gldm	DependenceEntropy	5.17510121434183
wavelet-HLH	gldm	DependenceNonUniformity	1165.865389369592
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.0720559573157968
wavelet-HLH	gldm	DependenceVariance	17.662003709809756
wavelet-HLH	gldm	GrayLevelNonUniformity	7141.016440049444
wavelet-HLH	gldm	GrayLevelVariance	0.39336541091338023
wavelet-HLH	gldm	HighGrayLevelEmphasis	12.610939431396787
wavelet-HLH	gldm	LargeDependenceEmphasis	160.37441285537702
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	1997.1130407911
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	14.054552291538783
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.0923803714728578
wavelet-HLH	gldm	SmallDependenceEmphasis	0.026678641506577623
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.36931321363543157
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.004024434932833633
wavelet-HLH	glrlm	GrayLevelNonUniformity	3856.813676632524
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.41128911287216996
wavelet-HLH	glrlm	GrayLevelVariance	0.47673072209772765
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	12.698886108082355
wavelet-HLH	glrlm	LongRunEmphasis	4.672469969689791
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	58.50885427003129
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.41877932007383695
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.09556443021450683
wavelet-HLH	glrlm	RunEntropy	3.141406713195174
wavelet-HLH	glrlm	RunLengthNonUniformity	4052.1797849445784
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.4221023790714895
wavelet-HLH	glrlm	RunPercentage	0.5789911571740991
wavelet-HLH	glrlm	RunVariance	1.4618597327575484
wavelet-HLH	glrlm	ShortRunEmphasis	0.6553474830784949
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	8.380928821515162
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.06502671521243243
wavelet-HLH	glszm	GrayLevelNonUniformity	91.57142857142857
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.27253401360544216
wavelet-HLH	glszm	GrayLevelVariance	2.483808106575964
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	14.279761904761905
wavelet-HLH	glszm	LargeAreaEmphasis	338460.90476190473
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	4219982.443452381
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	29458.676112663317
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.18821087760501026
wavelet-HLH	glszm	SizeZoneNonUniformity	106.83333333333333
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.3179563492063492
wavelet-HLH	glszm	SmallAreaEmphasis	0.5833992769303323
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	8.67139108847362
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.11392589539937834
wavelet-HLH	glszm	ZoneEntropy	4.501324089334103
wavelet-HLH	glszm	ZonePercentage	0.0207663782447466
wavelet-HLH	glszm	ZoneVariance	336142.0236678005
wavelet-HLH	ngtdm	Busyness	102.06722639264682
wavelet-HLH	ngtdm	Coarseness	0.00028668486830484593
wavelet-HLH	ngtdm	Complexity	12.507667932152243
wavelet-HLH	ngtdm	Contrast	0.010286462971349827
wavelet-HLH	ngtdm	Strength	0.007323665904090916
wavelet-HHL	firstorder	10Percentile	-42.7588515002416
wavelet-HHL	firstorder	90Percentile	42.27853563784998
wavelet-HHL	firstorder	Energy	21999932.791854173
wavelet-HHL	firstorder	Entropy	2.5770662134648195
wavelet-HHL	firstorder	InterquartileRange	40.45762889395722
wavelet-HHL	firstorder	Kurtosis	5.71646579063109
wavelet-HHL	firstorder	Maximum	233.24039132029972
wavelet-HHL	firstorder	MeanAbsoluteDeviation	27.005858885191042
wavelet-HHL	firstorder	Mean	-0.3677392656534509
wavelet-HHL	firstorder	Median	-0.021316162194495863
wavelet-HHL	firstorder	Minimum	-205.46493759237688
wavelet-HHL	firstorder	Range	438.7053289126766
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	17.096507202986892
wavelet-HHL	firstorder	RootMeanSquared	36.874099089666544
wavelet-HHL	firstorder	Skewness	0.13449562761795195
wavelet-HHL	firstorder	TotalEnergy	21999932.791854173
wavelet-HHL	firstorder	Uniformity	0.2134514447325438
wavelet-HHL	firstorder	Variance	1359.563951507044
wavelet-HHL	glcm	Autocorrelation	90.23691359476366
wavelet-HHL	glcm	ClusterProminence	110.62883997041305
wavelet-HHL	glcm	ClusterShade	0.27741544159871245
wavelet-HHL	glcm	ClusterTendency	4.204880105526393
wavelet-HHL	glcm	Contrast	4.236717703178735
wavelet-HHL	glcm	Correlation	-0.0066198963325359746
wavelet-HHL	glcm	DifferenceAverage	1.4582114626464933
wavelet-HHL	glcm	DifferenceEntropy	2.228526663777974
wavelet-HHL	glcm	DifferenceVariance	2.0270566084844357
wavelet-HHL	glcm	Id	0.5438744697622734
wavelet-HHL	glcm	Idm	0.49305366711506704
wavelet-HHL	glcm	Idmn	0.9889688889642219
wavelet-HHL	glcm	Idn	0.9329403314406751
wavelet-HHL	glcm	Imc1	-0.04651310868881212
wavelet-HHL	glcm	Imc2	0.3694908236733206
wavelet-HHL	glcm	InverseVariance	0.4379637808351212
wavelet-HHL	glcm	JointAverage	9.499726716117028
wavelet-HHL	glcm	JointEnergy	0.05547497939674479
wavelet-HHL	glcm	JointEntropy	4.942638513867464
wavelet-HHL	glcm	MCC	0.31560711875243125
wavelet-HHL	glcm	MaximumProbability	0.11090120473941846
wavelet-HHL	glcm	SumAverage	18.999453432234056
wavelet-HHL	glcm	SumEntropy	2.9980743246320296
wavelet-HHL	glcm	SumSquares	2.110399452176282
wavelet-HHL	gldm	DependenceEntropy	5.979290377858872
wavelet-HHL	gldm	DependenceNonUniformity	1191.9410383189122
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.07366755490228134
wavelet-HHL	gldm	DependenceVariance	15.769316389627813
wavelet-HHL	gldm	GrayLevelNonUniformity	3453.6443757725588
wavelet-HHL	gldm	GrayLevelVariance	2.263058041409911
wavelet-HHL	gldm	HighGrayLevelEmphasis	92.38627935723115
wavelet-HHL	gldm	LargeDependenceEmphasis	63.09147095179234
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	5762.895055624227
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	0.711807637378587
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.012334416885302003
wavelet-HHL	gldm	SmallDependenceEmphasis	0.10159928121813708
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	9.923858557051254
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0016354904898283774
wavelet-HHL	glrlm	GrayLevelNonUniformity	2379.3641834934238
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.1899010521548271
wavelet-HHL	glrlm	GrayLevelVariance	2.665851474521429
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	92.7026706340133
wavelet-HHL	glrlm	LongRunEmphasis	2.2783622175684326
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	209.54983732012803
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.02720149982814513
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.012598424525371556
wavelet-HHL	glrlm	RunEntropy	3.6396492522054493
wavelet-HHL	glrlm	RunLengthNonUniformity	8294.791862279615
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.6540511066638164
wavelet-HHL	glrlm	RunPercentage	0.7738803841399639
wavelet-HHL	glrlm	RunVariance	0.5269777526955778
wavelet-HHL	glrlm	ShortRunEmphasis	0.8324303807526464
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	77.39690571116684
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.010662666072318463
wavelet-HHL	glszm	GrayLevelNonUniformity	172.03604806408543
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.1148438238078007
wavelet-HHL	glszm	GrayLevelVariance	8.86900246167119
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	99.93257676902537
wavelet-HHL	glszm	LargeAreaEmphasis	31370.627503337782
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	2855479.150867824
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	351.2320353415909
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.017255120672849972
wavelet-HHL	glszm	SizeZoneNonUniformity	516.7409879839786
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.3449539305634036
wavelet-HHL	glszm	SmallAreaEmphasis	0.605623808540085
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	61.11151574490913
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.011285215023783187
wavelet-HHL	glszm	ZoneEntropy	5.55257321008652
wavelet-HHL	glszm	ZonePercentage	0.09258343634116192
wavelet-HHL	glszm	ZoneVariance	31253.964431435954
wavelet-HHL	ngtdm	Busyness	9.225500180499848
wavelet-HHL	ngtdm	Coarseness	0.0003923019350769895
wavelet-HHL	ngtdm	Complexity	190.19310414111845
wavelet-HHL	ngtdm	Contrast	0.015263925560238173
wavelet-HHL	ngtdm	Strength	0.06621951379502572
wavelet-HHH	firstorder	10Percentile	-8.754979390339225
wavelet-HHH	firstorder	90Percentile	8.916159390085372
wavelet-HHH	firstorder	Energy	879929.0998891952
wavelet-HHH	firstorder	Entropy	1.0430458415036066
wavelet-HHH	firstorder	InterquartileRange	8.713957875891644
wavelet-HHH	firstorder	Kurtosis	4.217272559941278
wavelet-HHH	firstorder	Maximum	35.899014217730375
wavelet-HHH	firstorder	MeanAbsoluteDeviation	5.59990690200854
wavelet-HHH	firstorder	Mean	-0.014436152150736008
wavelet-HHH	firstorder	Median	-0.039146357811174294
wavelet-HHH	firstorder	Minimum	-34.82218753302534
wavelet-HHH	firstorder	Range	70.72120175075571
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	3.673280507223393
wavelet-HHH	firstorder	RootMeanSquared	7.374533987871313
wavelet-HHH	firstorder	Skewness	-0.003730221309604036
wavelet-HHH	firstorder	TotalEnergy	879929.0998891952
wavelet-HHH	firstorder	Uniformity	0.4953397654018986
wavelet-HHH	firstorder	Variance	54.38354313578024
wavelet-HHH	glcm	Autocorrelation	6.233080801773263
wavelet-HHH	glcm	ClusterProminence	0.5585033630838407
wavelet-HHH	glcm	ClusterShade	-0.0005699197281883004
wavelet-HHH	glcm	ClusterTendency	0.505737054240878
wavelet-HHH	glcm	Contrast	0.5263884753267564
wavelet-HHH	glcm	Correlation	-0.020131214351912396
wavelet-HHH	glcm	DifferenceAverage	0.5176523678148218
wavelet-HHH	glcm	DifferenceEntropy	1.0257646596769887
wavelet-HHH	glcm	DifferenceVariance	0.2551085997039031
wavelet-HHH	glcm	Id	0.7426088244694731
wavelet-HHH	glcm	Idm	0.7420474268437827
wavelet-HHH	glcm	Idmn	0.9691954775380752
wavelet-HHH	glcm	Idn	0.8967583289302785
wavelet-HHH	glcm	Imc1	-0.010676585685577175
wavelet-HHH	glcm	Imc2	0.11451793664924131
wavelet-HHH	glcm	InverseVariance	0.5102066971919474
wavelet-HHH	glcm	JointAverage	2.4976474196097422
wavelet-HHH	glcm	JointEnergy	0.24942428985660778
wavelet-HHH	glcm	JointEntropy	2.0643145781651664
wavelet-HHH	glcm	MCC	0.10654550343034665
wavelet-HHH	glcm	MaximumProbability	0.27002421850605995
wavelet-HHH	glcm	SumAverage	4.9952948392194845
wavelet-HHH	glcm	SumEntropy	1.515937818495714
wavelet-HHH	glcm	SumSquares	0.25803138239190865
wavelet-HHH	gldm	DependenceEntropy	4.51253734984107
wavelet-HHH	gldm	DependenceNonUniformity	1787.5344870210135
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.11047802762799837
wavelet-HHH	gldm	DependenceVariance	9.32814430059849
wavelet-HHH	gldm	GrayLevelNonUniformity	8014.597404202719
wavelet-HHH	gldm	GrayLevelVariance	0.2593835840918224
wavelet-HHH	gldm	HighGrayLevelEmphasis	6.493016069221261
wavelet-HHH	gldm	LargeDependenceEmphasis	159.2105067985167
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	1031.6482694684796
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	28.845694701964018
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.18275434349677241
wavelet-HHH	gldm	SmallDependenceEmphasis	0.013846069780971285
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.09557468238478196
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0033655386566813074
wavelet-HHH	glrlm	GrayLevelNonUniformity	4518.911330913639
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.49202695769758764
wavelet-HHH	glrlm	GrayLevelVariance	0.26609256301742074
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	6.501114549087374
wavelet-HHH	glrlm	LongRunEmphasis	4.570313579469885
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	29.64307454887411
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	0.8308659805778872
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.18393747603394692
wavelet-HHH	glrlm	RunEntropy	2.7668601686983836
wavelet-HHH	glrlm	RunLengthNonUniformity	3783.9403500982744
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.40811995342941765
wavelet-HHH	glrlm	RunPercentage	0.5675905676523724
wavelet-HHH	glrlm	RunVariance	1.3610309582143159
wavelet-HHH	glrlm	ShortRunEmphasis	0.6378135743553168
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	4.151831151777754
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.11829204188592987
wavelet-HHH	glszm	GrayLevelNonUniformity	22.91111111111111
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.2545679012345679
wavelet-HHH	glszm	GrayLevelVariance	1.3828395061728396
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	7.7444444444444445
wavelet-HHH	glszm	LargeAreaEmphasis	1428318.4666666666
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	9245764.9
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	258955.62569444443
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.37330246913580245
wavelet-HHH	glszm	SizeZoneNonUniformity	39.2
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.43555555555555553
wavelet-HHH	glszm	SmallAreaEmphasis	0.6805895065186205
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	5.393808644232158
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.25645353229811474
wavelet-HHH	glszm	ZoneEntropy	3.4514812749009574
wavelet-HHH	glszm	ZonePercentage	0.005562422744128554
wavelet-HHH	glszm	ZoneVariance	1395998.4172839506
wavelet-HHH	ngtdm	Busyness	375.89915424627986
wavelet-HHH	ngtdm	Coarseness	0.00024456233134727024
wavelet-HHH	ngtdm	Complexity	3.561828315767598
wavelet-HHH	ngtdm	Contrast	0.022258977379951698
wavelet-HHH	ngtdm	Strength	0.0014494398846340744
wavelet-LLL	firstorder	10Percentile	610.4713983673706
wavelet-LLL	firstorder	90Percentile	1338.4877635922367
wavelet-LLL	firstorder	Energy	18212529596.81441
wavelet-LLL	firstorder	Entropy	5.442651721041294
wavelet-LLL	firstorder	InterquartileRange	331.2170053614864
wavelet-LLL	firstorder	Kurtosis	3.231526987961191
wavelet-LLL	firstorder	Maximum	1855.493467097206
wavelet-LLL	firstorder	MeanAbsoluteDeviation	215.13601851393668
wavelet-LLL	firstorder	Mean	1024.0861512489705
wavelet-LLL	firstorder	Median	1058.3862063837491
wavelet-LLL	firstorder	Minimum	103.71213723798608
wavelet-LLL	firstorder	Range	1751.7813298592198
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	142.7497627164936
wavelet-LLL	firstorder	RootMeanSquared	1060.952343978617
wavelet-LLL	firstorder	Skewness	-0.5474231292381225
wavelet-LLL	firstorder	TotalEnergy	18212529596.81441
wavelet-LLL	firstorder	Uniformity	0.027940238142894907
wavelet-LLL	firstorder	Variance	76867.43101379201
wavelet-LLL	glcm	Autocorrelation	1600.3365204931347
wavelet-LLL	glcm	ClusterProminence	473220.07004232204
wavelet-LLL	glcm	ClusterShade	-3566.207522202169
wavelet-LLL	glcm	ClusterTendency	366.327214927519
wavelet-LLL	glcm	Contrast	40.69865814527755
wavelet-LLL	glcm	Correlation	0.7977397691925525
wavelet-LLL	glcm	DifferenceAverage	4.3937772177550025
wavelet-LLL	glcm	DifferenceEntropy	3.6480355365559207
wavelet-LLL	glcm	DifferenceVariance	20.7597872222784
wavelet-LLL	glcm	Id	0.33383452741962194
wavelet-LLL	glcm	Idm	0.24899055775654405
wavelet-LLL	glcm	Idmn	0.992316082877915
wavelet-LLL	glcm	Idn	0.9448935928997504
wavelet-LLL	glcm	Imc1	-0.18594447209998557
wavelet-LLL	glcm	Imc2	0.9182448930020857
wavelet-LLL	glcm	InverseVariance	0.2517513099283719
wavelet-LLL	glcm	JointAverage	38.97242271670914
wavelet-LLL	glcm	JointEnergy	0.002177146573099854
wavelet-LLL	glcm	JointEntropy	9.645315998411949
wavelet-LLL	glcm	MCC	0.8119839561866091
wavelet-LLL	glcm	MaximumProbability	0.006517510509373179
wavelet-LLL	glcm	SumAverage	77.94484543341817
wavelet-LLL	glcm	SumEntropy	6.247182679042225
wavelet-LLL	glcm	SumSquares	101.7564682681991
wavelet-LLL	gldm	DependenceEntropy	8.108375207175403
wavelet-LLL	gldm	DependenceNonUniformity	2628.181458590853
wavelet-LLL	gldm	DependenceNonUniformityNormalized	0.16243395912180797
wavelet-LLL	gldm	DependenceVariance	4.713301363981536
wavelet-LLL	gldm	GrayLevelNonUniformity	452.07305315203956
wavelet-LLL	gldm	GrayLevelVariance	123.05393713110084
wavelet-LLL	gldm	HighGrayLevelEmphasis	1526.3990729295426
wavelet-LLL	gldm	LargeDependenceEmphasis	15.785166872682323
wavelet-LLL	gldm	LargeDependenceHighGrayLevelEmphasis	26389.963967861557
wavelet-LLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.013582112260756458
wavelet-LLL	gldm	LowGrayLevelEmphasis	0.001632382294916922
wavelet-LLL	gldm	SmallDependenceEmphasis	0.30157885543344687
wavelet-LLL	gldm	SmallDependenceHighGrayLevelEmphasis	380.8266942292755
wavelet-LLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0007567517719007727
wavelet-LLL	glrlm	GrayLevelNonUniformity	400.1136131465018
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.02715800877318972
wavelet-LLL	glrlm	GrayLevelVariance	127.5850635997368
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	1511.8202714401086
wavelet-LLL	glrlm	LongRunEmphasis	1.3328640268788767
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	2067.1821784044228
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.002007039237605775
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.0017008155712897842
wavelet-LLL	glrlm	RunEntropy	5.926420130561481
wavelet-LLL	glrlm	RunLengthNonUniformity	12439.949191062904
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.8437247020244296
wavelet-LLL	glrlm	RunPercentage	0.9104830274793192
wavelet-LLL	glrlm	RunVariance	0.12435274728617443
wavelet-LLL	glrlm	ShortRunEmphasis	0.9347817965591708
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	1402.3321856840591
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.0016376457178398534
wavelet-LLL	glszm	GrayLevelNonUniformity	110.75309104533534
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.02074805002722655
wavelet-LLL	glszm	GrayLevelVariance	172.93758023550305
wavelet-LLL	glszm	HighGrayLevelZoneEmphasis	1259.515548894717
wavelet-LLL	glszm	LargeAreaEmphasis	117.78980891719745
wavelet-LLL	glszm	LargeAreaHighGrayLevelEmphasis	193620.90539527914
wavelet-LLL	glszm	LargeAreaLowGrayLevelEmphasis	0.08263301810139412
wavelet-LLL	glszm	LowGrayLevelZoneEmphasis	0.002707569268920227
wavelet-LLL	glszm	SizeZoneNonUniformity	2346.3555638816038
wavelet-LLL	glszm	SizeZoneNonUniformityNormalized	0.4395570558039722
wavelet-LLL	glszm	SmallAreaEmphasis	0.689447677203743
wavelet-LLL	glszm	SmallAreaHighGrayLevelEmphasis	796.8959971318627
wavelet-LLL	glszm	SmallAreaLowGrayLevelEmphasis	0.0019401431741258174
wavelet-LLL	glszm	ZoneEntropy	7.500546959686501
wavelet-LLL	glszm	ZonePercentage	0.3299134734239802
wavelet-LLL	glszm	ZoneVariance	108.60225510808428
wavelet-LLL	ngtdm	Busyness	0.2875344102770296
wavelet-LLL	ngtdm	Coarseness	0.001108429950420339
